,Id,PID,MS SubClass,Lot Frontage,Lot Area,Alley,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Exterior 2nd,Mas Vnr Area,Exter Qual,Exter Cond,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating QC,Central Air,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Yr Blt,Garage Cars,Garage Area,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,SalePrice,Bsmt Qual ord,Bsmt Cond ord,Garage Qual ord,Garage Cond ord,Age,Age_Remod,Remod_Yes,garage_yes,basement_yes,Wood_Deck_Yes,Open_Porch_Yes,Enclosed_Porch_Yes,3Ssn_Porch_Yes,Screen_Porch_Yes,Home_New,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Mas Vnr Type_BrkFace,Mas Vnr Type_None,Mas Vnr Type_Stone,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Roof Style_Gable,Roof Style_Gambrel,Roof Style_Hip,Roof Style_Mansard,Roof Style_Shed,Street_Pave,Roof Matl_CompShg,Roof Matl_Membran,Roof Matl_Tar&Grv,Roof Matl_WdShake,Roof Matl_WdShngl,MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Bsmt Exposure_Good,Bsmt Exposure_Min,Bsmt Exposure_NA,Bsmt Exposure_None,Bsmt Qual_Fair,Bsmt Qual_Good,Bsmt Qual_NA,Bsmt Qual_Poor,Bsmt Qual_Typical,Bsmt Cond_Fair,Bsmt Cond_Good,Bsmt Cond_NA,Bsmt Cond_Poor,Bsmt Cond_Typical,BsmtFin Type 1_Avg_Rec_Room,BsmtFin Type 1_Below_Avg_Liv_Q,BsmtFin Type 1_Good_Liv_Q,BsmtFin Type 1_Low_Qual,BsmtFin Type 1_NA,BsmtFin Type 1_Unfinished,BsmtFin Type 2_Avg_Rec_Room,BsmtFin Type 2_Below_Avg_Liv_Q,BsmtFin Type 2_Good_Liv_Q,BsmtFin Type 2_Low_Qual,BsmtFin Type 2_NA,BsmtFin Type 2_Unfinished,Garage Finish_NA,Garage Finish_RoughFin,Garage Finish_Unf,Garage Qual_Fair,Garage Qual_Good,Garage Qual_NA,Garage Qual_Poor,Garage Qual_Typical,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_CarPort,Garage Type_Detached,Garage Type_NA,Garage Cond_Fair,Garage Cond_Good,Garage Cond_NA,Garage Cond_Poor,Garage Cond_Typical,Paved Drive_Paved,Paved Drive_Paved_Partial,Utilities_NoSeWa,Utilities_NoSewr,Lot Shape_Mod_Irreg,Lot Shape_Reg,Lot Shape_Slight_Irreg,Land Contour_Depression,Land Contour_Hillside,Land Contour_Lvl,Land Slope_Mod,Land Slope_Sev,Lot Config_CulDSac,Lot Config_Front_2,Lot Config_Front_3,Lot Config_Inside,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,House Style_1.5Unf,House Style_1Story,House Style_2.5Fin,House Style_2.5Unf,House Style_2Story,House Style_SFoyer,House Style_SLvl,Condition 1_Feedr,Condition 1_Norm,Condition 1_PosA,Condition 1_PosN,Condition 1_RRAe,Condition 1_RRAn,Condition 1_RRNe,Condition 1_RRNn,Condition 2_Feedr,Condition 2_Norm,Condition 2_PosA,Condition 2_PosN,Condition 2_RRAe,Condition 2_RRAn,Condition 2_RRNn,Exterior 1st_AsphShn,Exterior 1st_BrkComm,Exterior 1st_BrkFace,Exterior 1st_CBlock,Exterior 1st_CemntBd,Exterior 1st_HdBoard,Exterior 1st_ImStucc,Exterior 1st_MetalSd,Exterior 1st_Plywood,Exterior 1st_Stone,Exterior 1st_Stucco,Exterior 1st_VinylSd,Exterior 1st_Wd Sdng,Exterior 1st_WdShing,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,Sale Type_CWD,Sale Type_Con,Sale Type_ConLD,Sale Type_ConLI,Sale Type_ConLw,Sale Type_New,Sale Type_Oth,Sale Type_WD ,Yr Sold X Exter Qual,Yr Sold X Age,Exter Qual X Age,Yr Sold X Bedroom AbvGr,Exter Cond X Lot Area,Yr Sold X Lot Area,Exter Cond X Kitchen Qual,Home_New X BsmtFin SF 1,Exter Qual X Overall Cond,Kitchen Qual X Age,Kitchen AbvGr X Lot Area,Kitchen Qual X Kitchen AbvGr,Exter Cond X Overall Cond,Exter Qual X Total Bsmt SF,Kitchen AbvGr X Overall Cond,Exter Cond X Gr Liv Area,Home_New X Full Bath,Exter Qual X Heating QC,Exter Qual X Gr Liv Area,Home_New X Bsmt Full Bath,Yr Sold X Gr Liv Area
10,1044,527451290,160,21.0,1680,,6,5,1971,1971,HdBoard,232.0,3,3,387.0,0.0,96.0,483.0,3,1,483,504,0,987,0.0,0.0,1,1,2,1,3,4,7,0,,1971.0,1.0,264.0,0,0,0,0,0,0,,,,0,7,2008,85400,3,3,3.0,3.0,37,37,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6024,74296,111,4016,5040,3373440,9,0.0,15,111,1680,3,15,1449.0,5,2961,0,9,2961,0.0,1981896
11,2752,906380150,20,64.0,7488,,7,5,2005,2005,VinylSd,0.0,4,3,393.0,0.0,815.0,1208.0,5,1,1208,0,0,1208,0.0,0.0,2,0,2,1,4,6,7,0,,2005.0,2.0,632.0,105,58,0,0,0,0,,,,0,2,2006,183600,4,3,3.0,3.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8024,2006,4,4012,22464,15020928,12,0.0,20,4,7488,4,15,4832.0,5,3624,0,20,4832,0.0,2423248
12,807,906226060,70,120.0,26400,,5,7,1880,2007,HdBoard,0.0,4,3,0.0,0.0,0.0,0.0,5,1,1288,728,0,2016,0.0,0.0,1,0,4,1,3,7,4,1,TA,1900.0,2.0,576.0,0,0,0,0,0,0,,,,0,6,2009,131000,0,0,3.0,3.0,129,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8036,259161,516,8036,79200,53037600,9,0.0,28,387,26400,3,21,0.0,7,6048,0,20,8064,0.0,4050144
13,1177,533236070,160,24.0,2645,Pave,8,5,1999,2000,MetalSd,456.0,4,3,813.0,0.0,147.0,960.0,5,1,962,645,0,1607,1.0,0.0,2,1,3,1,4,7,7,0,,2000.0,2.0,480.0,169,0,0,0,0,0,,,,0,12,2008,200000,4,3,3.0,3.0,9,8,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,8032,18072,36,6024,7935,5311160,12,0.0,20,36,2645,4,15,3840.0,5,4821,0,20,6428,0.0,3226856
14,1480,907418040,20,74.0,9627,,7,5,2007,2007,VinylSd,0.0,4,3,24.0,0.0,1327.0,1351.0,5,1,1361,0,0,1361,0.0,0.0,2,0,3,1,4,6,7,0,,2007.0,2.0,610.0,0,50,0,0,0,0,,,,0,6,2008,193000,4,3,3.0,3.0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8032,2008,4,6024,28881,19331016,12,0.0,20,4,9627,4,15,5404.0,5,4083,0,20,5444,0.0,2732888
15,324,923202105,20,93.0,10114,,5,5,2004,2005,VinylSd,0.0,3,3,0.0,0.0,1430.0,1430.0,5,1,1430,0,0,1430,0.0,0.0,2,0,3,1,4,7,7,0,,2004.0,2.0,624.0,0,0,0,0,0,0,,,,0,3,2010,173500,5,3,3.0,3.0,6,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6030,12060,18,6030,30342,20329140,12,0.0,15,24,10114,4,15,4290.0,5,4290,0,15,4290,0.0,2874300
16,1311,902301140,70,34.0,4571,Grvl,5,5,1916,1950,AsbShng,0.0,3,3,0.0,0.0,624.0,624.0,2,0,624,720,0,1344,0.0,0.0,1,0,4,1,3,7,7,0,,1916.0,3.0,513.0,0,0,96,0,0,0,,,,0,5,2008,98000,3,3,2.0,2.0,92,58,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6024,184736,276,8032,13713,9178568,9,0.0,15,276,4571,3,15,1872.0,5,4032,0,6,4032,0.0,2698752
17,770,905101490,20,80.0,8816,,5,6,1963,1963,VinylSd,0.0,3,3,651.0,0.0,470.0,1121.0,3,1,1121,0,0,1121,1.0,0.0,1,0,3,1,3,5,7,0,,1963.0,2.0,480.0,0,80,0,0,0,0,,MnPrv,,0,6,2009,139000,3,3,3.0,3.0,46,46,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6027,92414,138,6027,26448,17711344,9,0.0,18,138,8816,3,18,3363.0,6,3363,0,9,3363,0.0,2252089
18,2063,905107140,20,71.0,8197,,6,5,1977,1977,Plywood,148.0,3,3,0.0,0.0,660.0,660.0,5,1,1285,0,0,1285,0.0,0.0,1,1,3,1,3,7,7,1,TA,1977.0,2.0,528.0,138,0,0,0,0,0,,MnPrv,,0,4,2007,143500,3,3,3.0,3.0,30,30,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6021,60210,90,6021,24591,16451379,9,0.0,15,90,8197,3,15,1980.0,5,3855,0,15,3855,0.0,2578995
19,69,528458070,60,72.0,8640,,7,5,2009,2009,VinylSd,0.0,3,3,24.0,0.0,732.0,756.0,5,1,764,783,0,1547,0.0,0.0,2,1,3,1,4,7,7,0,,2009.0,2.0,614.0,169,45,0,0,0,0,,,,0,6,2010,215200,4,3,3.0,3.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6030,2010,3,6030,25920,17366400,12,0.0,15,4,8640,4,15,2268.0,5,4641,0,15,4641,0.0,3109470
20,2062,905106150,20,109.0,8724,,5,5,1968,1968,VinylSd,0.0,3,3,492.0,0.0,402.0,894.0,4,1,894,0,0,894,0.0,0.0,1,0,3,1,3,5,7,1,Po,1968.0,2.0,450.0,0,0,0,0,0,0,,,,0,5,2007,129000,4,3,3.0,3.0,39,39,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6021,78273,117,6021,26172,17509068,9,0.0,15,117,8724,3,15,2682.0,5,2682,0,12,2682,0.0,1794258
21,351,527131030,120,40.0,5664,,8,5,2000,2000,CmentBd,0.0,4,3,1158.0,0.0,343.0,1501.0,5,1,1659,0,0,1659,1.0,0.0,2,0,2,1,5,5,7,1,Ex,2000.0,2.0,499.0,212,59,0,0,0,0,,,,0,10,2009,278000,4,3,3.0,3.0,9,9,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8036,18081,36,4018,16992,11378976,15,0.0,20,45,5664,5,15,6004.0,5,4977,0,20,6636,0.0,3332931
22,2393,528142010,60,103.0,12867,,8,5,2005,2006,CmentBd,,4,3,0.0,0.0,1209.0,1209.0,5,1,1209,1044,0,2253,0.0,0.0,2,1,3,1,5,8,7,1,Gd,2005.0,2.0,575.0,243,142,0,0,0,0,,,,0,7,2006,344133,5,3,3.0,3.0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,8024,2006,4,6018,38601,25811202,15,0.0,20,5,12867,5,15,4836.0,5,6759,0,20,9012,0.0,4519518
23,12,527165230,20,0.0,7980,,6,7,1992,2007,HdBoard,0.0,3,4,935.0,0.0,233.0,1168.0,5,1,1187,0,0,1187,1.0,0.0,2,0,3,1,3,6,7,0,,1992.0,2.0,420.0,483,21,0,0,0,0,,GdPrv,Shed,500,3,2010,185000,4,3,3.0,3.0,18,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6030,36180,54,6030,31920,16039800,12,0.0,21,54,7980,3,28,3504.0,7,4748,0,15,3561,0.0,2385870
24,2339,527250040,190,100.0,34650,,5,5,1955,1955,Wd Sdng,0.0,3,3,1056.0,0.0,0.0,1056.0,3,0,1056,0,0,1056,1.0,0.0,1,0,3,1,3,5,7,0,,1955.0,2.0,572.0,264,0,0,0,0,0,,,,0,1,2006,145000,3,3,3.0,3.0,51,51,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6018,102306,153,6018,103950,69507900,9,0.0,15,153,34650,3,15,3168.0,5,3168,0,9,3168,0.0,2118336
25,624,535104120,20,92.0,10573,,6,6,1961,1961,MetalSd,3.0,3,3,1312.0,0.0,141.0,1453.0,5,1,1453,0,0,1453,1.0,0.0,2,0,3,1,3,6,7,1,TA,1961.0,2.0,530.0,0,49,0,0,288,0,,GdPrv,,0,4,2009,187500,3,3,3.0,3.0,48,48,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6027,96432,144,6027,31719,21241157,9,0.0,18,144,10573,3,18,4359.0,6,4359,0,15,4359,0.0,2919077
26,86,532376160,20,65.0,8450,,5,8,1965,2009,MetalSd,0.0,3,4,553.0,117.0,224.0,894.0,5,1,894,0,0,894,1.0,0.0,1,0,3,1,3,5,7,1,Gd,1973.0,1.0,336.0,416,144,0,0,0,0,,MnPrv,,0,4,2010,138500,3,3,3.0,3.0,45,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6030,90450,135,6030,33800,16984500,12,0.0,24,135,8450,3,32,2682.0,8,3576,0,15,2682,0.0,1796940
27,1534,909277040,50,0.0,11700,Grvl,5,6,1937,1995,Wd Shng,0.0,3,3,606.0,0.0,336.0,942.0,5,1,1265,673,0,1938,0.0,0.0,2,0,4,1,4,7,5,1,Gd,1937.0,1.0,240.0,0,40,0,0,0,0,,,,0,7,2008,198000,3,3,3.0,3.0,71,13,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6024,142568,213,8032,35100,23493600,12,0.0,18,284,11700,4,18,2826.0,6,5814,0,15,5814,0.0,3891504
28,2243,911103060,190,75.0,8250,,5,6,1895,2006,VinylSd,0.0,3,4,0.0,0.0,957.0,957.0,2,0,1034,957,0,1991,0.0,0.0,2,0,4,2,3,9,7,0,,,0.0,0.0,0,0,133,0,0,0,,,,0,6,2007,119600,3,3,0.0,0.0,112,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6021,224784,336,8028,33000,16557750,12,0.0,18,336,16500,6,24,2871.0,12,7964,0,6,5973,0.0,3995937
